id, latitude, longitude, name, picture
b299da04e2734cd28c6be6d30d7083c4.16, 23.495258, 120.459576,  頂庄自行車道步道生態藏寶圖,  https://lh3.googleusercontent.com/jZZayoeyiw9Jn2K4oKtyTUltP5sty8Xsh1Ux62uLMFbnAaFhaZBlP-wjPPM0rQNl0XCHl1SM_Ka1_UGd3TdAmN8ci3NRpgavg79ZSG4J
f093bb29aece330dacbdde3b89840818.16, 23.495383, 120.443456,  , NULL
6e7a9c7605db483fb2741748cc469e71.11, 23.495596, 120.451825,  流光境域,  http://lh3.googleusercontent.com/wdwl-cMOGL2D6QgPT3vIwSQfSlhIeHQlgizCMEeIzPcbl3dJ5wkq80WgII_oz_q85IeRwWp7lmGU28_2RjwON94AYlBs
1f66a88b83424290b16d848a467e0f78.16, 23.495602, 120.459428,  獨角仙的一生解說牌,  http://lh3.googleusercontent.com/GrPT8ZHl7SOtD6ehOhTdhIWljmakPYGKRELoHzl1Y1omSMhNE_Os-7toDTglXWE83gzI49mVCu8PlNCHVTZUu4naLg
846d9979bce547d0ac1c8af4ac1f8d65.16, 23.495963, 120.454563,  嘉義基督教信義會榮光堂,  http://lh3.googleusercontent.com/qeWPM5uqWfxl9yO6KeeRNitwW547jfjUiUgaIJKGxfVBtirBY9sRXYr2IimS0rUohCL42BqL9jMaX1tq4Y9R3zzIxBXf
b1452314f238458aaa1d2828c02aa74f.16, 23.49615, 120.45026,  中庄公園,  https://lh3.googleusercontent.com/wunBmNC3vXd7WWp_QWCynXIpPFH5Tjf-u1eJH4ny2npHT0P8nJ_8z2ECg1N4zRgRGbngC32RVujAbI561Hs2Gi3vOCo
8bf1382d8c734020a9fe13e56b5ad43b.11, 23.49617, 120.452433,  耐斯松屋百貨,  https://lh3.googleusercontent.com/8ggB1A54Wlphi37cNKqgEvg6U4yQbB5M6HW8-PONJssQI4t-wTr_PtE7YFY9AopP5gZGKXNOrZ6NgfU0rN0YyhFJ-3-w
b7d0d00350f4454a9b64cd266f5bb11c.16, 23.496191, 120.4532,  原住民雕像,  http://lh3.googleusercontent.com/_IsicSa8foKli1jnZH4Oy3_vd4gZEyalwUmobzqc4UF-LyeT-QgnyiVO1zuVS1erU4Nh-ZNDeYzCYB51QAG5Hu8I_w
cdc7cd51d67e40eea81e400db4368c93.16, 23.496198, 120.432548,  嘉義氣象站,  https://lh3.googleusercontent.com/w9q1ZU4FeIxqqUUyTp6YXJmENWoeL5-_fPTi6p9aEcWQ53IaLrb0emGtEtvMOaVLRo-xVsw9mQyW48eHhdWfHl38Y4xv
2d0d80a1a47849e5b88f4ab8dde260c9.16, 23.496219, 120.450247,  中庄公園遊樂設施,  https://lh3.googleusercontent.com/Va7cbYVJezkOi2IB4jx6fa8kZpQbfTlXriPFo5Vcc-KLZK7r2Ld_wzGjwtjzR7-R9jrObAvLTkNBtgsaF4ftNzxCwtY
2e2567f7891347c4abeb967420cff9c1.16, 23.496295, 120.453377,  豐收迎賓,  https://lh3.googleusercontent.com/4ZP14M0XjYCxy9BWtlRQG-p-V0UfsmxZo3_-l2bsYaMmAvE9ypmqXSh7RWPvVo3cm_Mxxk9TfzUrZfaLFmeFKubkm1w
4d8a8a3d23644be0901318d8cbd7a8a7.16, 23.496301, 120.452169,  NICE PLAZA Fountain,  https://lh3.googleusercontent.com/G5PxLdEc2nZxBdNDWwfAfN7-VvNZx37-62bCBc3M2ESfI6dasxaNXwQp_nsMsd0UlpIAjrWZa7bJOdpRhv4DBsq3hA
a80122283bbc4f09b8529fbfce65559a.16, 23.496514, 120.453816,  頂庄里人文與地景地圖,  https://lh3.googleusercontent.com/kh9belg0a1gl4PY_t-tFw3xU8Q-VfIc6R90KS662m8NbfH-VgKaqZxrO1-2z9lnn-5ZCB1fklFifQ2kJoSqtLX3s4ahH
e8f1342be7184786b10b3bb4d8db37c5.16, 23.496522, 120.450181,  中庄公園運動器材組,  https://lh3.googleusercontent.com/uHSrIZ2TdmPbDGbujCACxdwnL8SxbBDMvmz9nGi0XtnyamnmN7kurOZT7W6549OlVh4E6jmoZjV1RWnfPv069i9ikQ
d95010e156944dd1a2bb69001e039bc5.16, 23.496856, 120.451275,  聖奧德天主堂解說牌,  https://lh3.googleusercontent.com/uYhuVcZ8_Guhjbs29K7z9ne6QJ5s3ikbpkpiWGbcOoaQgP9YgMwtoXG7G5_oeeEgxzwWKHrTMEed06Y4jemOnUgvXqiE
f5a6d04e805946e48624b766a2d14e07.16, 23.496992, 120.45218,  川流不息,  https://lh3.googleusercontent.com/eakQyL8sWOx1F6Q_NHO1RCKcU8GyndDWUN8FJtoHTWovV6un8-n-EIIDaiJVDKVmuCXYYueg_BA8m0E0mGgew_rOJUg
dbe9222378a24b73bb3ffa56026986ee.16, 23.496992, 120.458623,  頂庄健走熱量消耗標示牌,  https://lh3.googleusercontent.com/1uHgTsGz-MIqPa-1Zp9raVC6XIIdllgQp_56L-_xwqyaBtjHetV5UCWSpN4-n5x-J_ob3rMIvBhjNnt-NlZyF98bs5h6
2f42c982d9d34ffe9a4cd7c6352b574c.16, 23.497099, 120.45323,  仁義新村環保壁畫,  https://lh3.googleusercontent.com/-84EOSlg6imIoMnYhTZ6P2VL2uW2GNLKZaWWtT-IeOMCBFW5opcafxdnIc6t6fiU2UJcl8EfDrsJ2G2zQxfF48onv0Fj
7226779a38f74fffbaf31cb2abfb320e.16, 23.49717, 120.442994,  福勝宮,  http://lh3.googleusercontent.com/gOzD34tkx26BSPYup-vW3wkE256zPPtSLBczPniq6kTCFtVAs_mLPBSq8ac88qc6v9ku7e7BBsQRMbUlvD27dspVhA
ea0e2220ff294e18b1d11f504f4b78c1.16, 23.497219, 120.452779,  資源回收分類壁畫,  https://lh3.googleusercontent.com/LYqQnK3_DQ830p_ier8hvORotpkR9eLOsvyZtTNB1iJMHrWyNhJbNiPB6GAqcE-1MVULPrKi0qNHc4l797J2zBcyVS31
4f34811aea04440f91461da8689a5f8d.16, 23.497273, 120.43181,  聖安宮,  https://lh3.googleusercontent.com/m6v2uxay_gGhdrv6VVxMKRqNspD9rwjrp_sUaDr-Q38dXy-yKlUACsJSP4RQjD5Kmqfk_wlTVKWUA-OBOIYAkuT9o-E
e928d2cf46f833ebb0f41312168ad0dd.16, 23.497275, 120.455919,  , NULL
5d6b69f72b434af9af7a16b7256b9f44.16, 23.497289, 120.457131,  瓢蟲水龍頭,  https://lh3.googleusercontent.com/WQIAnlNm4xxgfBnylOJzKEpK0qBn-ZtAdRMgVNKr9_MuVDYMJ50AR36TVHQUEY35wkCRewfm6n5p5DX2iPm5qW3tK4g
76288591aba348748613e43720af7748.16, 23.497351, 120.457014,  頂庄公園遊樂設施,  https://lh3.googleusercontent.com/KbrsAgG9rckZ0Zdyqj7khK9au40eGz-5aKnrcyAksl1ukgeSWDxouPMnutoxlD1Uw__aFbizY7JUPbNWGjU7Ylxpzac
56fbcd18191c472eb51b563c3464398d.16, 23.497402, 120.45725,  頂庄公園涼亭,  https://lh3.googleusercontent.com/8vHMfy4EraVv74rCBKbYjpvGRp70f6_xRXdttptFIH1Chwr55RAjt17LF11_ADLh9c2U5-xun48QCJpJGghCc_LtQrSE
05264b6017b54a95a0c21f6fd1e21d85.16, 23.497414, 120.456112,  嘉義林公耀烈宗祠,  https://lh3.googleusercontent.com/LhhZlSu0EJ2vicdZkIsukHnpzpZ9qmq-4Mk6vBbAaMMZevF-Gis-KIz5TM1-JNL8R7IiRca_3p0Ap7D_XWyIq3yCtmU
e884642a0e064936a6de055ba72dd633.16, 23.497745, 120.453551,  化腐朽為神奇：台灣的回收奇蹟壁畫,  https://lh3.googleusercontent.com/TDGi2ZiuVtbR2kghyJ4OGdn4BrsJAdIKf16jiZQgjO36bhLwN5ho6oK_G-XP9iYkVcFnlP-AanUSBpCXg0HCNwCKips
e784c1b0e9ae4b4a83df5be0fbe2282c.16, 23.497766, 120.457107,  頂庄公園,  https://lh3.googleusercontent.com/UHIYSh70i2v5BWBz0WMZ5sUe5uw2R_zvzRssc-BQ8_wBHefii2PYMY-ZOt6Sj5kc8sUaMqAw8FfXBysG2nv8-HsTKB4
82feecaa78f545f6be2184ef57c68002.16, 23.497791, 120.453044,  五色鳥秘境,  https://lh3.googleusercontent.com/1MsHJ83YlqgIXrsFXZw2QJ2EA1gchTYsDgBhLvv1lQFKarMhecB-OUR0KNc2Ip4R5Dd4tZ9vLb6nQ05f18Miks-FjcM
e4d95847a9fc35e5ac2ce24df3e9fcbc.16, 23.497883, 120.454537,  , NULL
2057fdc2ba604da286ada7e83cbd2803.16, 23.498054, 120.449891,  中庄廣寧宮(三山國王),  https://lh3.googleusercontent.com/XEEHrULfgvJXt5vuow-AxF86axBEtN6Ea8gkRCF30DWO2QDzXFjMNHhKayHSWNfylhIuUQnWhHC2OzbLF6lhosLzemU
61d5ec95b6644fdba8c2e048f3b8e861.16, 23.498184, 120.45071,  中庄廣寧宮牌樓,  https://lh3.googleusercontent.com/BTP1d4v2-_HLaw85SjVsYl_VdsUmtTYmkEJ0t3f4dGC0s4crLgeEefo70mAkcce8un4cad6H1aKCbh4kjcqqbCeMmA
c95ce24a6be54f2d851e4a9aaeb7067a.16, 23.498224, 120.450986,  幸福美麗咱の中庄,  https://lh3.googleusercontent.com/-BbPWW8xFmrm6BDOG0mWId48KLhIuP-qyoWmFLr9O_1DvjE8qC6cB6cuJsH7JLFyIOfvmWXrL2DsILGnCeP-Ypy3954
1bbadc58b71144e7b716956522ebada1.16, 23.498247, 120.458719,  三台宮東營,  https://lh3.googleusercontent.com/9pEPAe7ap3nJrg3A5zCh3-tpyomT4xRy2at8Ydof8k1V2GW2JBsZf0fGcITyV7eEY7AoqZf3uWixZ2hc6HlqH5vEYHA
6a34a61eb4354a9eb7e077ee89b45e46.16, 23.498256, 120.453699,  歡迎光臨義教里壁畫,  https://lh3.googleusercontent.com/HCsYY6uoBZUqltfJD-UJnGWEphuyePjmCkvvE6M6Fd-f8jYa0V1s2QM5ODmo3YxVEV2qJngg5rd2fCAtPDt6MFUNPA
727897234be84822acfd4970b6277e62.16, 23.498305, 120.454731,  義教里社區熊寶家族彩繪牆,  https://lh3.googleusercontent.com/v9dbpXojUpha6jqq3483peHBMfIkKpllgjM6hjvM49uNxEsaidNgV-yLJrulYk7u9QGqrjE_w9Mfauk9A2hKGZ9Z4A
af6a7dade96e3530b9f13221c258648d.16, 23.498432, 120.456638,  , NULL
01ffbd2b082a4f2d8a90f327481809ff.16, 23.49848, 120.431535,  聖安宮北營,  https://lh3.googleusercontent.com/Ux4MUKx_bmOly7JrBpsK92hNqkiN7gWgKQMS4gpThRo-lOOkBCPpLJOyJfk7uCyUpk3CtLplS5ALq4jZsHzXwCasgA
a95af41cded64789acc6fad0ceef162e.16, 23.498491, 120.452237,  義教迎賓,  https://lh3.googleusercontent.com/7gwg4I_5ieWj4ai_9XBmR46v7pMgQnsgCl9mVIz8UFpMJRUaMrk33svi7K0o3U8Lt9ftkrn7RnDviP1L9FvP71mcq94
5f6f36c462864c30acb29978914b9998.16, 23.4985, 120.453769,  三台宮北營,  https://lh3.googleusercontent.com/-ne-aay5brafng1C9VZegSs2QUcq5PHITXf_60CI7iSshfpkLM2vgevqXG3oIAPVspNrEAMbQHq_U6C6c7n6OkGCdSaB
96a1104745d845809b49900d8e7ddd15.16, 23.4986, 120.457811,  頂庄里,  https://lh3.googleusercontent.com/2HEnL-cNGkxPeaapc2QXaW9J6RxrumlAskGHBf4MbbzpC-ziVRlLzUVu_uBS-Og9KMsVkHiBjjeXi6htlk9eatKQ8feG
6a2acfced98e4e2792e5ed55b5b33e2d.16, 23.49867, 120.451631,  廣安宮,  https://lh3.googleusercontent.com/RlIQ5ZAfJ-nVxCw7K1oiZohfkDJxW3Iqz2Zz_rbOetQhp3P7o5Lcfyc5m4ZnR4e0txTCEJW5dtF1ZPLGT--QAjG5ZB8
6bbdf001fb784a44af465b04f1ce5887.16, 23.498873, 120.452352,  義教里農夫耕作壁畫,  https://lh3.googleusercontent.com/EtpvK7B0f18rSFWvLeXT50hYZNxZgs6HuwyMTJFy9ZaHymUSs7C9ook7d3CZv8_W3finRikkQ-k0m7f0V0isG48Fpw
2d44a2c1052e469ea46b8445ca401bf0.16, 23.4989, 120.43622,  代天宮天宮爐,  https://lh3.googleusercontent.com/xbecMiQVuMPRm4mfPWockeENEFX_ObvbjFtRTPRuMt2vyXUbmwvcbOapyPyq1MYBDFcnyD-gqba5H8mFPgiZe5Y8HM8
6ea3b36220d8394a9c3fcf3d77cfd921.16, 23.498949, 120.454927,  , NULL
3985b8a660014e03bbfbca56017f052c.16, 23.498991, 120.451144,  節能環保愛地球,  https://lh3.googleusercontent.com/k7-cGY43XDFtoBd02p3ZuKjaD_3uKpPz-CDNvco_Ut7Qe-BFESpNNHxlEPmJ-oiErCJWvof1diFef-l4sjWYjJoCeA
33c8aa2c6d594730b25a8864ade01eb4.16, 23.499119, 120.455563,  嘉義玄隍殿,  https://lh3.googleusercontent.com/3ofU0Q9yKkeIt7RkBWIVBa4MMJHDH3zfI8amwdbC--7oXbqNVnUYqzkRFMRyWFVJU07vvkssPc--c8QEyRc0Uhk4DUk
7b5b708d491648fd9474492d4f8b36bd.16, 23.499305, 120.452215,  義教里口袋公園,  https://lh3.googleusercontent.com/Yg2N4Ricuhk1256ZZ-TOxOpiV0HYIf2ItvRlJbMlHvMzsfDUMQadT4pNGGh8Q_LiWCK9TPxYOy1gn1Fwh6CrhGuQ3xY
c3217665943243798efe92ff676f79e0.16, 23.499338, 120.457532,  頂庄社區發展協會,  https://lh3.googleusercontent.com/dyFqjHpnS1BPw1m-kBdXawAyMZzf92IIPq9rW2LFL0mLPPRtXGelAOOVJWWOPhc9s85hAkMwmLG4luTckHH3vSDOW9M
54306014fa594561a7e5d836e5aaad5a.16, 23.499605, 120.450891,  Under the bridge,  https://lh3.googleusercontent.com/TNLhL2kcAm_HTGl5iNKrEjAtmO6NxNzRM47cNul2LfR-jV8WhnIQpiahdr0MgsiCMMwBSynbkfc2SxvmksyLxkrE28uA
7f9f594632d9453ea99b7f1873c0cad9.16, 23.499738, 120.45745,  頂庄里桃花園,  https://lh3.googleusercontent.com/a_-aTNig0l6vK5jLIIMJMM9BhCxzjc0S2VLqVg-iXBGw1P01Wa-cCu0gulRaSwkvc6B53xWmzg-T-8VJuKYzGoZlNSA-
45866501a2dc43b18964f54631eb20cc.16, 23.499794, 120.448609,  嘉北火車站,  http://lh3.googleusercontent.com/WVUYNCQUeVPmHkVt_zaUfa2uKbfiBWuyu_4drfirwbknC5H-pm8PKI9ONY3__9-BWPsAUtNdd3ZRcKMpIv35dT9Mtk8
1be29bc012314992a8550276b00a2ce9.16, 23.499844, 120.450127,  嘉義基督教醫院碑誌,  https://lh3.googleusercontent.com/cgDQtypEigcCvJn57K9IfXeS3SI0o5hkYynt_OYhWk6xliZRJWVNXk_aA2mkUNlpDNquI3WI00bgog6Q2ywAZGmTxTQ
106465cf97c94c1a96fae539d7022518.16, 23.499895, 120.441094,  安慧學苑,  http://lh3.googleusercontent.com/10rSF6g99QdU48joW0yW5-_oox3gV3k_vNDtOuLrZEeIbz9KGyNSd9bW9IlD8MDim0t774ymMSdUbI6dRFsWnXai1w
9f8f77c4baaa45bdbdcb77e904f7bb22.16, 23.499896, 120.450137,  平安,  http://lh3.googleusercontent.com/uvHPDFFssU8fTgq3sp7jyy9OhlNgQEDqfyLYFq0oYwy434R00DuZWTw0IJhWP80OC9Dj4hqiW-z2jm8qnZpXoowzvA
0372587b32df3d2e951d02e683ec4111.16, 23.499989, 120.450525,  平安,  https://lh3.googleusercontent.com/y4IRzzsTvM5KH1B83JTHCkf0arDLLbmNjPm1vdvSrg1dzJPIY3e_5ofp-WMnZvlKph_unvbqN4V6n403HliDmt5emXqnhxDiM8EMeqA
f7b4d84ab55f4da5962dac8990ac8e2e.16, 23.500226, 120.451273,  嘉義基督教醫院外行人天橋,  http://lh3.googleusercontent.com/8cVyQVtwrdH7JxpVO8pPkNS8leCe01t0bxdU2URKxQWxwyKzrZ1ogIgflEuMJP8lMyjrc8Xt_Q2WUNdboo6MvyIjvos
a81b2c3fbed94b508f1fffbe8e4c0ced.16, 23.500471, 120.454902,  福慧禪寺,  https://lh3.googleusercontent.com/5ydLIkDc8i1rEt5hhGO-jT4E9Dz_oU76oLdAQEt6kROXZZ6PvarjT2cBL4fE8zUTGeWUwerrUSvY6fpO6pxSh5kqVMpy
681f86408b204899a203f914907deb90.16, 23.500573, 120.454209,  德邦佛堂,  http://lh3.googleusercontent.com/PR5V_hN15J0PBJMX6yaY1y7aSZzbgXiADR-cV7WzftJrm-pAXl-Sm_nNGMTu3stMhHiiZcqwFqjIxX4d_lfLT1HTSw
20572b4139c040f0a2fd2b5406d4a6c0.16, 23.500641, 120.454502,  嘉義後湖郵局,  https://lh3.googleusercontent.com/dGbcj1_Y6W0jYnJnf71Bm26fwxkAVqTHW93_shooqQkYIQO-P5NoD-H0Ro9_kHht8B-pmyK4siQaNFIxZRfrAszerk4
fdb75b4858a04d2b8d7dae349c16ca89.16, 23.500665, 120.454583,  嘉山教會,  https://lh3.googleusercontent.com/bcYb2dWILR38BQj97uUFMIzAM8iItiT3KFNbGCVKsYT4tcv9H2tdo8rlLEF3ZHr-HG3HiPhtXkoeyvhk5gGcM0dy1Gag
8dae1bc2f99341db995fcd6644b22759.16, 23.500729, 120.454871,  慈海宮南海觀音佛祖,  https://lh3.googleusercontent.com/8cB_cfHopYlcSotZiLrf851UdyuiqA_Rr00SPkW-MXDDxKYmVpC3hSPMMsVGGQJYdJaANFE7cvnhfI3h0DpJj-OlRSrUassWsGeJUtA
99ea19832bdb4d359699cf03a4c9a504.16, 23.500793, 120.440534,  道濟禪寺,  https://lh3.googleusercontent.com/bSvGWRdPp7xb5ZoOwGwDh3mWsmI_i141K9WSexVU-osl2Xxc_jqoGq4F21kPjdDF6eJVJ2LcYsm4qVWYAR0Nt7WYJA
0d09387fd66b4099896d6ef7111ca70d.16, 23.50087, 120.45703,  頂庄里自行車道,  http://lh3.googleusercontent.com/dMLRfOUhnjCKSKsi2c62ISrHvx2Zz_FkNyUlwJWOdiSNgoHSzcFq6uKj3C2RicaFQMqfWWam7MJPHRjPsIVfNhPC4w
72965ce766504c378d295bb6b759140e.16, 23.500919, 120.431769,  壁畫,  https://lh3.googleusercontent.com/GgwPpTM3_GYMhP5TbXyczBg83VKQuNchKGWWSgn_rvVYTg-R5a44yz9r9guR5yzlxkOSY_LJE1scxHKej9B6sGl4AXs
cd9121c43317485eabe725c5358be915.16, 23.50107, 120.449971,  電箱,  https://lh3.googleusercontent.com/xMI4fQ1duZ9vQ1H_DCAdP1sU9o5x5GuRXDDfbtGaxlbBVZ_odHel-dCtdsWvsKUWGoukZaeEIX1Mi5v_lisotplTk39E
60615ac041c0422e891514d8d86dc0da.16, 23.501143, 120.453692,  後湖社區活動中心,  https://lh3.googleusercontent.com/CQBofD0vvmMdLkFuPl_wHOdIpZLDMJl2rxyaQGQ7LFbxgFNdZEucEqVrYi6Wt612qxj3UAKjio6EKxIiiIwEkgCGcko
fbd353f1ea6d4debbd123abea1345c01.16, 23.501182, 120.453978,  嘉邑三賢宮,  https://lh3.googleusercontent.com/4J6jAmHNFWVjc2uZ672WrVIT5BtiA-uXLyMhCsxy_MFjjTQYj2I6oUHF3BVdVIDH1h3dNC1yJLrvT71jP98teFRqbg
4be79e241da344f2a3c465c974eae8f6.16, 23.501274, 120.461815,  盧厝堤防0K+300里程碑,  https://lh3.googleusercontent.com/WplGc8UGy1wLY8c13-FY02Vq-hqA390vXqgXb-LH_wW4rNhK8EHlLzARmhPipjkfftQBwevRG9BQgpa9s9Lxp7TkfejA
522b1410e0c546b9815e75aee03bd2fd.16, 23.501442, 120.456146,  後湖公園,  http://lh3.googleusercontent.com/rnYBqbstQdpVd5KULpoRvW9t37PNUyTy2UYad63CYFmXFbnJ0nl2aRalRrDQWy30AiuGNVVNnnvYzhlS8Zxgz0VMhA
2abf17efce3440cbbfc758d1efa8731f.16, 23.501523, 120.443957,  行尊橋,  http://lh3.googleusercontent.com/6XZqofYn2hFRFUpzdAvuWqsGH47KqEGTd_rkfS78L0VA4WYOtaee7Hr7vUYc2yzqCvT9jNvpNrN5kFMUZLU3ZCZUF7w
b66ba7f6d79840d2adb02598add77657.16, 23.501524, 120.455814,  後湖公園運動健身器材組,  https://lh3.googleusercontent.com/lyamK5bWnh7bWO_w5ybcBc7UR5JcG-ZrFnehpyVN2CFVE1-r40PTIVSc_48kYn517hRABoXL2nGPmR3Lxsp99IjxaQ
3f82f69c3893469480bda3ba47bb50ea.16, 23.501731, 120.448791,  寬闊之地教會,  https://lh3.googleusercontent.com/QxGaNR7neiglRJhLnSWpHesvaoN37LWrGnt96YHZfKQU4BxrYWMqhl_mHFFBIaGEg1D-nt5G44Z_bGH55C2UgECI_ug
355903e6bfe446e1bf3763554ddf669d.16, 23.501731, 120.457453,  台電變電箱,  https://lh3.googleusercontent.com/99vZMy00IQ8vKXtA_A2Ax6aOMnoUr2jYLFob6EQyRous_Uq6KvPHDspWdh0Q6kVQb5iyrmKnKhFPUF_4MtV6AbdLljY
c4a23c9b161e4d3489c1e44e0e29d088.16, 23.501739, 120.433146,  文天壇,  http://lh3.googleusercontent.com/2YdaFeD34LWPM62S22GQYe4K33WwAKuf9m6wm3EaJxQrO__qk4v-Z6gOkoF0irsAxqJlHKNG1GYWdglBB8br9EV0Uw
84972167e17a44ce9617036b21fb42e5.16, 23.501743, 120.442625,  萬善祠,  https://lh3.googleusercontent.com/7vu2wQH60Ds-GhnnGMplIY78qwK2PMdd3jkq10cByLlg8ERqQ6rB-yZAY40QAs2oAwxAxBf0W8tX3dii_lwdSfyzehs
8f84ac58e7344f3d93b1f317a1706b52.16, 23.501865, 120.456351,  後湖公園遊樂設施,  https://lh3.googleusercontent.com/AXsYNO8GoERmlZwet5mBe2ZyI0h0fWqIhQmil7mIN-W5fDHB6L5MDHwBEB0LxQZPoeuz52YjmlS7C0m8fhy7i5pQCA
0d4990fe4a1b43a9ae142dc500e57100.16, 23.502029, 120.461222,  盧厝堤防0K+200里程碑,  http://lh3.googleusercontent.com/BFjZ-PWd9YefDwaUZN7u0UzSeSnSNb5-FD5MVJmuguqihq5yj2W3rvrn0Q_cDszzSTGT_-fn3RMpfXTJcV_xq-9Epg
97ae55b1069b4467ad3074fae0294610.16, 23.502069, 120.438478,  愛木村,  https://lh3.googleusercontent.com/AQXwTPxPeHyhzOW8BjlEfL89hOJQPL41Xea8oqLhcul0bF9wAW7UPa_01wpvZgS6YQgCvIkTaJdj-DvugdCk0T3RtHUa
d9626900cd2c4b4cb5482995625afe21.16, 23.502505, 120.454541,  嘉義榮恩教會,  https://lh3.googleusercontent.com/4OfowHQ9E5KHheaML85-Ia_ug1VVAMRlS1GKNdCsvCUl9sO-Zs2BgP_qFzyWCI7Ns0WwXMQIQG0HW51qD89xUzroIA
057ce71f98454659914bf3369b712116.16, 23.502526, 120.439272,  愛木村道路指標,  https://lh3.googleusercontent.com/Pu_GDIp9oz3mIN28_FkPktHGdPgQX4EUsJ2VBYpESbXNrBeSO_VLoJaOSuH-6gtdEyti7WIb6spbH2Ju8DK5OXjR-Q
abcb182e50c24d2db90219d9de9969df.16, 23.50258, 120.454142,  天聖宮,  https://lh3.googleusercontent.com/m08Y2WMsrIA-p936Pp9CI4Hqj9aDhe8XR2e_y5VYPoctUXYmxpJ-AAC9SjoDVquppYMfzi6QGTH0djnXawuEtrKr7NY
a8325facd0214e85a6150cbe94d00f28.16, 23.492836, 120.449009,  福天金爐,  https://lh3.googleusercontent.com/8j5hV00JKD0ypYIFHLfIkFdKoYiQuiaCHBZ0DgCBiTdmo9Kkj6Egv6D673Qms4iVWjO-XTAxY8Cd_oS0uEUfCDXs8g
4e61abce0b8d43a8bfa66671cd7589f6.16, 23.48949, 120.472242,  嘉義若蘭寺造景,  http://lh3.googleusercontent.com/srsuddQu5W17mu6cJoYNzZ3MsnXVtkYj30toE1W6XlJKFHJKg-dyCwFbQJNRwHYZ3hb4k1eopdlYp7zwIIrKk0ZbdQ
23c57550c28a40d59df48e8a4faefa9c.16, 23.489531, 120.490801,  奉山岩鎮安寺,  http://lh3.googleusercontent.com/eA4VI1WeI23vW2NFKdYKgF2yDQJAPZ3NzoTuSZpL4imIwSJ_wtaO8-C2TI1adKkcHBtDVVa37-410y5unUk8BmbZseQ
4cb047194d1a40ab845689d78f3cbf85.16, 23.489562, 120.467058,  真武宮,  http://lh3.googleusercontent.com/84JZ6dWMsUPHbO_yJ8oPVpFErmqemZE0U2lFKPMtCqub4bi-Eh1Q_MsjmRN8sEEAvEYZnhF0Hy0th-7z598s-3gDTMM
d1c88f243bae49d9a625498702879381.16, 23.489609, 120.490687,  鎮安寺金爐,  https://lh3.googleusercontent.com/heoQlDXh7WGAtuL0kHw6DhTvt7tu8cJEClfrUmG5_F3G-M1RS66OXpJUtKGopjxIIud11TyZ-LhNCaKk_bwX4ng1o2f6
0e1ae85e107e4c9190c0fe5b87460dc1.16, 23.489651, 120.468846,  新店里立體壁畫,  https://lh3.googleusercontent.com/03ynAij31vJpxuZl3yYzGawuSzpMz_RMZ9wSxlfoY8tEHeCxMQA8QYIGGIBMpG6Ag2MSfE3meQ7wfd9F28AlZ70ztjX6
2f309d3db75e4c13a5c124a292bbdd84.16, 23.489931, 120.469613,  石燈籠,  https://lh3.googleusercontent.com/85kxqBAorP4hNTL6_ST1H70gedTWW2cBzQiLu1Zy9jJefzOoURD_UZwkLp_bRvYJCliQOZ07f_O8R3tXtWTgJn-rukBh
f13cef5f13af4576b465d5cd1efc53f9.16, 23.489994, 120.469298,  飛越的人群壁畫,  https://lh3.googleusercontent.com/YuIdRd7NUi2Tn6qIOON4M7eBEevEGQ5uuAUAWnEwTpfBGmQu_L3E3Fl8fs2WAsFJhoN8YxGysmkxnByVBuV1vJ6xg3j-
1318291d11994a6bab43d6ecb3d33c9f.16, 23.490017, 120.479532,  嘉義市教會：林森區,  https://lh3.googleusercontent.com/vkCVx1DGysrYVnI_JnTAGPs8P1HummhvEY9xclajIMqQUPbKV7nBqfyUW3MWUacuydP427ElVpgDMqqPqqlAC9pxJatwg658q-eZ4jZ6Gw
cf96d95c1e58480ea4187d792d85a767.16, 23.490077, 120.467071,  真武宮牌樓,  https://lh3.googleusercontent.com/J7Qs_rgVo9jS4AO_lw3Urw9O_I3fNtQRe1PiDbYieYB8BVTsZavT21f6Lqc6NN-mr17M7IyIvXzdxwSjPuA9JFdKaSDR
14f3fb0acf914071aa8dfc620e65358b.16, 23.490363, 120.486771,  順庵寺金爐,  https://lh3.googleusercontent.com/hD19Rc5BZ6PXjN0ulL_-96Pjp1nkl5WotqiWhThNaZ0RbQp3dXbcGZ4aIQSQstCY62zEBaNFjVkyA33Ivu80xwaiDQ
a37e343f6bc7471e86f56067e905884d.16, 23.490451, 120.469951,  嘉義風景馬賽克壁貼,  https://lh3.googleusercontent.com/fjCK2eYshokBTD-9xb06Ce-bhmC0ERIYcpT7cCyMS7kdZ1wGpeL9b0saVdSRIyEQg8ugWWAPYk6_LsFzJ2xJ47NdZA
674c07fd87d7476793c4d6d060af5386.16, 23.490487, 120.484379,  女神雕像,  https://lh3.googleusercontent.com/Eugmu1YuQ3EqWyK0bYHJ_C-6P-Yp9skgeiqoInAAqZyqXL37SVKZGy2Cw8vg8B6fdcYbveI6ehgzSZJfh514t-uHH2lgImMko7P2Lzsf
